"DATE","DAY","S39","G94A","G94B","G94C","ACME2","ACME1","S362","G300","S5AS","S5A","G301","G310","G251","S6","G338","S10E","S10D","S10C","S10A"
2023-04-10,10327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-11,10328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-12,10329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-13,10330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-14,10331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-15,10332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-16,10333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-17,10334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-18,10335,0,0,0,0,0,0,0,0,0,0,0,0,340208.56254903,0,0,0,0,0,0
2023-04-19,10336,0,0,0,0,0,0,0,0,0,0,0,0,768978.266712168,0,0,0,0,0,0
2023-04-20,10337,0,0,0,0,0,0,94476.961284336,0,0,0,0,243600.633964128,475100.50527774,0,0,0,0,0,-423257.569458
2023-04-21,10338,0,0,0,0,0,0,576095.14381662,0,0,0,0,375461.269591344,798390.99792618,0,0,0,0,0,-631216.490868
2023-04-22,10339,0,0,0,0,0,0,266407.61120394,0,0,0,0,226866.057229488,791682.487779048,0,0,0,0,0,-621430.188684
2023-04-23,10340,0,0,0,0,0,0,0,0,0,0,0,225544.906434648,782872.369237902,0,0,0,0,0,-618983.613138
2023-04-24,10341,0,0,0,0,0,0,53120.048254752,0,0,0,0,152896.292171724,769112.828367198,0,0,0,0,0,-616537.037592
2023-04-25,10342,0,0,0,0,0,0,0,0,0,0,0,139533.096539472,780883.303319004,0,0,0,0,0,-1088726.11797
2023-04-26,10343,0,0,0,0,0,0,0,0,0,0,0,35211.115258032,386595.63490119,0,0,0,0,0,-1658778.220188
2023-04-27,10344,0,0,0,0,0,0,187537.355327538,0,0,0,0,153774.612792738,740935.617803916,0,0,0,0,0,-1634312.464728
2023-04-28,10345,0,0,0,0,0,0,327772.619048712,0,0,0,0,1131878.81745035,577492.138453386,0,0,0,0,0,-1626972.73809
2023-04-29,10346,0,0,0,0,0,0,0,0,0,0,0,1258535.58689122,654451.618828362,0,0,0,0,0,-1614739.86036
2023-04-30,10347,0,0,0,0,0,0,0,0,0,0,0,1252891.3371066,418193.15807778,0,0,0,0,0,-1600060.407084
2023-05-01,10348,0,0,0,0,0,0,0,0,0,0,0,856807.882238022,390182.314651626,0,0,0,0,0,-1612293.284814
2023-05-02,10349,0,0,0,0,0,0,0,0,0,0,0,596790.726360234,610635.897375048,0,0,0,0,0,-1600060.407084
2023-05-03,10350,0,0,0,0,0,0,0,0,0,0,0,486210.404832126,584912.602084404,0,0,0,0,0,-1590274.1049
2023-05-04,10351,0,0,0,0,0,0,0,0,0,0,0,446744.6946996,278540.179336554,0,0,0,0,0,-1573148.076078
2023-05-05,10352,0,0,0,0,0,0,0,0,0,0,0,258057.448865442,0,0,0,0,0,0,-1546235.745072
2023-05-06,10353,0,0,0,0,0,0,174462.855609714,0,0,0,0,80218.319002248,0,0,0,0,0,0,-1521769.989612
2023-05-07,10354,0,0,0,0,0,0,177606.705186324,0,0,0,0,152499.946933272,0,0,0,0,0,0,-1499750.809698
2023-05-08,10355,0,0,0,0,0,0,0,0,0,0,0,0,118573.28383689,0,0,0,0,0,-1472838.478692
2023-05-09,10356,0,0,0,0,0,0,0,0,0,0,0,0,55725.651211242,0,0,0,0,0,-1445926.147686
2023-05-10,10357,0,0,0,0,0,0,0,0,0,0,0,0,161708.857288416,0,0,0,0,0,-1404334.363404
2023-05-11,10358,0,0,0,0,0,0,71077.912762392,0,0,0,0,0,4105.353766188,0,0,0,0,0,-797583.627996
2023-05-12,10359,0,0,0,0,0,0,146831.23139319,0,0,0,0,0,156676.251390294,0,0,0,0,0,0
2023-05-13,10360,0,0,0,0,0,0,0,0,0,0,0,0,86439.960615726,0,0,0,0,0,0
2023-05-14,10361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-15,10362,0,0,0,0,0,0,291949.85990418,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-16,10363,0,0,0,0,0,0,221826.111604728,0,0,0,0,83712.028881936,1570.701500532,0,0,0,0,0,0
2023-05-17,10364,0,0,0,0,0,0,100025.794622664,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-18,10365,0,0,0,0,0,0,69389.775635652,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-19,10366,0,0,0,0,0,0,57142.218452376,0,0,0,0,76587.600891984,0,0,0,0,0,0,0
2023-05-20,10367,-58.717813104,0,0,0,0,0,38584.942935966,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-21,10368,0,0,0,0,0,0,116412.957629772,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-22,10369,0,0,0,0,0,0,88742.188204512,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-23,10370,0,0,0,0,0,0,884456.632483368,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-24,10371,0,0,0,0,0,0,1704803.19935935,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-25,10372,0,0,0,0,0,0,1252959.84122189,0,0,0,0,0,0,0,0,0,0,0,-1083832.966878
2023-05-26,10373,0,0,0,0,0,0,1453075.04143141,0,0,0,0,0,0,0,0,0,0,0,-1502197.385244
2023-05-27,10374,0,0,0,0,0,0,1658078.49958184,0,0,0,0,0,224627.440604898,0,0,0,0,0,-1499750.809698
2023-05-28,10375,0,0,0,0,0,0,1669655.69506552,0,0,0,0,0,788007.731308956,0,0,0,0,0,-1499750.809698
2023-05-29,10376,0,0,0,0,0,0,776161.412515224,0,0,0,0,364681.657735668,805713.598535358,0,0,0,0,0,-1499750.809698
2023-05-30,10377,0,0,0,0,0,0,545618.152240098,0,0,0,0,864296.849984328,612869.620848546,0,0,0,0,0,-1600060.407084
2023-05-31,10378,0,0,0,0,0,0,563624.948258658,0,0,0,0,769952.003779476,658209.558867018,0,0,0,0,0,-1644098.766912
2023-06-01,10379,0,0,0,0,0,0,1022744.42206993,0,0,0,0,1028750.76503536,550697.243073594,0,0,0,-912572.678658,-917465.82975,-1519323.414066
2023-06-02,10380,0,0,0,0,0,0,953841.514967928,0,0,0,0,1540398.21581924,296126.164361202,0,0,0,-1330937.097024,-1345616.5503,-1419013.81668
2023-06-03,10381,0,0,0,0,0,0,1575523.70093317,0,0,0,0,1725596.64492481,0,0,0,0,-1326043.945932,-1338276.823662,-1406780.93895
2023-06-04,10382,0,0,0,0,0,0,1174427.21277083,0,0,0,0,1754392.83910123,0,0,0,0,-1326043.945932,-1328490.521478,-1394548.06122
2023-06-05,10383,0,0,0,0,0,0,1118085.024522,0,0,0,0,1499442.5411792,99154.813728288,0,0,0,-1316257.643748,-1316257.643748,-1384761.759036
2023-06-06,10384,0,0,0,0,0,0,641604.650636316,0,0,0,0,1938473.18318227,53318.220873978,0,0,0,-1289345.312742,-1279559.010558,-1340723.399208
2023-06-07,10385,0,0,0,0,0,0,506751.853116342,0,0,0,0,1163725.89133263,191388.265236942,0,0,0,-1252646.679552,-1225734.348546,-1272219.28392
2023-06-08,10386,0,0,0,0,0,0,497070.75368082,0,0,0,0,1038546.85352154,385665.93619371,0,0,0,-1213501.470816,-1186589.13981,-1233074.075184
2023-06-09,10387,0,0,0,0,0,0,487896.09538332,0,0,0,0,1097389.44197839,207337.491221316,0,0,0,-1193928.866448,-1162123.38435,-1208608.319724
2023-06-10,10388,0,0,0,0,0,0,777756.579771216,0,0,0,0,612664.108502682,0,0,0,0,-1162123.38435,-1140104.204436,-1186589.13981
2023-06-11,10389,0,0,0,0,0,0,449208.396274422,0,0,0,0,1250760.36980603,0,0,0,0,-1142550.779982,-1110745.297884,-1152337.082166
2023-06-12,10390,0,0,0,0,0,0,813963.45127647,0,0,0,0,1369646.81531281,0,0,0,0,-1122978.175614,-1078939.815786,-1122978.175614
2023-06-13,10391,0,0,0,0,0,0,788225.47653255,0,0,0,0,2183987.03922337,0,0,0,0,-1115638.448976,-1061813.786964,-1105852.146792
2023-06-14,10392,0,0,0,0,0,0,912257.070412566,0,0,0,0,2038543.01616476,0,0,0,0,-1122978.175614,-1059367.211418,-1100958.9957
2023-06-15,10393,0,0,0,0,0,0,931724.472032088,0,0,0,0,1954486.02013084,0,0,0,0,-1127871.326706,-1064260.36251,-1105852.146792
2023-06-16,10394,0,0,0,0,0,0,1232489.34362851,0,0,0,0,1767161.5168758,0,0,0,0,-1118085.024522,-1056920.635872,-1103405.571246
2023-06-17,10395,0,0,0,0,0,0,1309299.58289518,0,0,0,0,1740523.20233095,0,0,0,0,-1122978.175614,-1074046.664694,-1122978.175614
2023-06-18,10396,0,0,0,0,0,0,1519790.70999529,0,0,0,0,1648250.60561356,0,0,0,0,-1369274.93582982,-1100958.9957,-1144997.355528
2023-06-19,10397,0,0,0,0,0,0,845930.407360506,0,0,0,0,1625309.06671872,0,0,0,0,-1615571.69604564,-1125424.75116,-1167016.535442
2023-06-20,10398,0,0,0,0,0,0,670701.773604894,0,0,0,0,1547070.02733319,0,0,0,0,-1861868.45626146,-1152337.082166,-1193928.866448
2023-06-21,10399,0,0,0,0,0,0,872788.913704494,0,0,0,0,1680073.21374038,457.509627102,0,0,0,-2108165.21647728,-1196375.441994,-1230627.499638
2023-06-22,10400,0,0,0,0,0,0,948011.32544181,0,0,0,0,1451225.43031864,17226.338419386,0,0,0,-2354461.9766931,-1340723.399208,-1768874.119758
2023-06-23,10401,0,0,0,0,0,0,1556677.72950233,0,0,0,0,1345836.74209914,0,0,0,0,-2600709.805398,-1406780.93895,-2155433.056026
2023-06-24,10402,0,0,0,0,0,0,729458.73191763,0,0,0,0,1482111.00001134,0,0,0,0,-2615389.258674,-1394548.06122,-2128520.72502
2023-06-25,10403,0,0,0,0,0,0,797351.20331913,0,0,0,0,1851871.7485805,0,0,0,0,-2612942.683128,-1414120.665588,-2170112.509302
2023-06-26,10404,0,0,0,0,0,0,1237054.65359734,0,0,0,0,2715314.74369928,0,0,0,0,-2057570.034186,-1433693.269956,-2209257.718038
2023-06-27,10405,0,0,0,0,0,0,2568055.36158554,0,0,0,0,4220638.85249107,0,0,0,0,-1543789.169526,-1448372.723232,-2221490.595768
2023-06-28,10406,0,0,0,0,0,0,1369722.65915474,0,0,0,0,5449022.84235338,0,0,0,0,-1553575.47171,-1455712.44987,-2233723.473498
2023-06-29,10407,0,0,0,0,0,0,1166292.34908038,0,0,0,0,4937054.89017297,0,0,0,0,-1568254.924986,-1477731.629784,-2258189.228958
2023-06-30,10408,0,0,0,0,0,0,1157014.93460995,0,0,0,0,4292448.29134171,0,0,0,0,-1570701.500532,-1487517.931968,-2272868.682234
2023-07-01,10409,0,0,0,0,0,0,976902.936064524,0,0,0,0,2391845.65103598,158308.117279476,0,0,0,-1560915.198348,-1480178.20533,-2267975.531142
2023-07-02,10410,0,0,0,0,0,0,1264715.63672042,0,0,0,0,1181607.91199834,604402.02288384,0,0,0,-1519323.414066,-1463052.176508,-2236170.049044
2023-07-03,10411,0,0,0,0,0,0,548788.914147714,0,0,0,0,1089166.50156828,595516.060500768,0,0,0,-1492411.08306,-1448372.723232,-2219044.020222
2023-07-04,10412,0,0,0,0,0,0,1023674.12077741,0,0,0,0,757403.517804042,462045.578164284,0,0,0,-1477731.629784,-1433693.269956,-2204364.566946
2023-07-05,10413,0,0,0,0,0,0,654336.6297777,0,0,0,0,568877.74595592,418525.892352036,0,0,0,-1445926.147686,-1401887.787858,-2155433.056026
2023-07-06,10414,0,0,0,0,0,0,504642.90499569,0,0,0,0,589333.564096026,340651.392722856,0,0,0,-1394548.06122,-1350509.701392,-2084482.365192
2023-07-07,10415,0,0,0,0,0,0,931117.72129668,0,0,0,0,461996.646653364,352037.75531394,0,0,0,-21285.2072502,-641002.793052,-2228830.322406
2023-07-08,10416,0,0,0,0,0,0,561679.920699588,0,0,0,0,524841.832703466,360835.640977356,0,0,0,0,0,-2573797.474392
2023-07-09,10417,0,0,0,0,0,0,927266.811387276,0,0,0,0,853977.1943313,555563.481834588,0,0,0,0,0,-2669213.920686
2023-07-10,10418,0,0,0,0,0,0,598765.112825856,0,0,0,0,690093.33138249,435456.195130356,0,0,0,0,0,-2696126.251692
2023-07-11,10419,0,0,0,0,0,0,885895.218904416,0,0,0,0,651060.665121606,302457.90187425,0,0,0,0,0,-2696126.251692
2023-07-12,10420,0,0,0,0,0,0,892324.819439304,0,0,0,0,421070.330919876,361574.506792248,0,0,0,0,0,-2671660.496232
2023-07-13,10421,0,0,0,0,0,0,738386.286084984,0,0,0,0,322886.80768335,266710.986571644,0,0,0,0,0,-2625175.560858
2023-07-14,10422,0,0,0,0,0,0,429701.849446164,0,0,0,0,336868.98692874,300926.345582454,0,0,0,0,0,-2615389.258674
2023-07-15,10423,0,0,0,0,0,0,1055396.41930684,0,0,0,0,0,553662.492635346,0,0,0,0,0,-2600709.805398
2023-07-16,10424,0,0,0,0,0,0,888645.16981812,0,0,0,0,0,233677.323549552,0,0,0,0,0,-2600709.805398
2023-07-17,10425,0,0,0,0,0,0,1342250.0623487,0,0,0,0,232950.69061239,333387.509926782,0,0,0,0,0,-2625175.560858
2023-07-18,10426,0,0,0,0,0,0,1221890.77836323,0,0,0,0,359832.545003496,323190.183051054,0,0,0,0,0,-2683893.373962
2023-07-19,10427,0,0,0,0,0,0,1569106.33327601,0,0,0,0,377447.888934696,202238.827783452,0,0,0,0,0,-2723038.582698
2023-07-20,10428,0,0,0,0,0,0,1335563.57138149,0,0,0,0,482508.736031028,399043.811279238,0,0,0,0,0,-2730378.309336
2023-07-21,10429,0,0,0,0,0,0,966874.42290147,0,0,0,0,744681.324964842,531251.860633986,0,0,0,0,0,-2715698.85606
2023-07-22,10430,0,0,0,0,0,0,557589.246386676,0,0,0,0,1117030.55046167,419940.013017624,0,0,0,0,0,-2720592.007152
2023-07-23,10431,0,0,0,0,0,0,414361.820772744,0,0,0,0,922469.07674157,391089.994179192,0,0,0,0,0,-2735271.460428
2023-07-24,10432,0,0,0,0,0,0,876108.916720416,0,0,0,0,570049.655642454,282158.664569088,0,0,0,0,0,-2749950.913704
2023-07-25,10433,0,0,0,0,0,0,455721.180377874,0,0,0,0,350268.881194182,154672.50601812,0,0,0,0,0,-2771970.093618
2023-07-26,10434,0,0,0,0,0,0,455483.862549912,0,0,0,0,210782.269590084,51725.500193532,0,0,0,0,0,-2696126.251692
2023-07-27,10435,0,0,0,0,0,0,646534.500361506,0,0,0,0,0,0,0,0,0,0,0,-2710805.704968
2023-07-28,10436,0,0,0,0,0,0,1118743.15334387,0,0,0,0,0,217945.842788772,0,0,0,0,0,-1986619.343352
2023-07-29,10437,0,0,0,0,0,0,743732.053652994,0,0,0,0,0,296759.827427616,0,0,0,0,0,-1406780.93895
2023-07-30,10438,0,0,0,0,0,0,959520.016810194,0,0,0,0,0,565273.940176662,0,0,0,0,0,-1433693.269956
2023-07-31,10439,0,0,0,0,0,0,870530.724475536,0,0,0,0,710140.571406414,662491.066072518,0,0,0,0,0,-1448372.723232
2023-08-01,10440,0,0,0,0,0,0,1195651.25563238,0,0,0,0,685616.09813331,556696.246312386,0,0,0,0,0,-1472838.478692
2023-08-02,10441,0,0,0,0,0,0,900051.105013572,0,0,0,0,565981.000509456,446162.409719652,0,0,0,0,0,-1507090.536336
2023-08-03,10442,0,0,0,0,0,0,776873.36599911,0,0,0,0,611328.278254566,635595.86109534,0,0,0,0,0,-1529109.71625
2023-08-04,10443,0,0,0,0,0,0,1172012.44270693,0,0,0,0,1046730.64872291,458118.824412954,0,0,0,0,0,-1565808.34944
2023-08-05,10444,0,0,0,0,0,0,1538560.8375842,0,0,0,0,1411275.298228,451982.812943586,0,0,0,0,0,-1578041.22717
2023-08-06,10445,0,0,0,0,0,0,1139512.13315387,0,0,0,0,1860618.25615745,471863.685830382,0,0,0,0,0,-1587827.529354
2023-08-07,10446,0,0,0,0,0,0,1492075.9022102,0,0,0,0,1859468.36565083,582238.495012626,0,0,0,0,0,-1597613.831538
2023-08-08,10447,0,0,0,0,0,0,1161267.0829089,0,0,0,0,1896900.97150463,486352.306213794,0,0,0,0,0,-1604953.558176
2023-08-09,10448,0,0,0,0,0,0,1018330.79978494,0,0,0,0,1736757.92256566,466972.981313928,0,0,0,0,0,-1612293.284814
2023-08-10,10449,0,0,0,0,0,0,1115041.48454278,0,0,0,0,1558764.65844307,414988.14411252,0,0,0,0,0,-1614739.86036
2023-08-11,10450,0,0,0,0,0,0,1063230.35420513,0,0,0,0,1716375.50169193,339149.195337612,0,0,0,0,0,-1619633.011452
2023-08-12,10451,0,0,0,0,0,0,1399597.79314694,0,0,0,0,1499736.13024472,352553.982754146,0,0,0,0,0,-1624526.162544
2023-08-13,10452,0,0,0,0,0,0,1561336.00934191,0,0,0,0,1373947.89512268,340132.718707104,0,0,0,0,0,-1629419.313636
2023-08-14,10453,0,0,0,0,0,0,1436350.25099896,0,0,0,0,1316438.6903384,354034.160959476,0,0,0,0,0,-1683243.975648
2023-08-15,10454,0,0,0,0,0,0,988069.106856468,0,0,0,0,1111922.10072163,350890.311382866,0,0,0,0,0,-1695476.853378
2023-08-16,10455,0,0,0,0,0,0,1123973.93186122,0,0,0,0,1077166.04851515,331276.115230584,0,0,0,0,0,-1695476.853378
2023-08-17,10456,0,0,0,0,0,0,778221.429124956,0,0,0,0,1597166.10821308,409666.84229997,0,0,0,0,0,-1700370.00447
2023-08-18,10457,0,0,0,0,0,0,1050275.73668906,0,0,0,0,1119212.89584871,423301.607817828,0,0,0,0,0,-1705263.155562
2023-08-19,10458,0,0,0,0,0,0,792849.50431449,0,0,0,0,1304174.00712631,166714.550855532,0,0,0,0,0,-1707709.731108
2023-08-20,10459,0,0,0,0,0,0,641589.97118304,0,0,0,0,1992809.17948338,0,0,0,0,0,0,-1719942.608838
2023-08-21,10460,0,0,0,0,0,0,679966.955197596,0,0,0,0,2094718.83727646,0,0,0,0,0,0,-1727282.335476
2023-08-22,10461,0,0,0,0,0,0,424255.772280768,0,0,0,0,1805509.1419838,0,0,0,0,0,0,-1727282.335476
2023-08-23,10462,0,0,0,0,0,0,438399.425512194,0,0,0,0,847222.199248794,175294.691295354,0,0,0,0,0,-1727282.335476
2023-08-24,10463,0,0,0,0,0,0,337664.12398119,0,0,0,0,629291.035913298,456428.240710668,0,0,0,0,0,-1724835.75993
2023-08-25,10464,0,0,0,0,0,0,404477.655566904,0,0,0,0,934604.09144973,437609.181610836,0,0,0,0,0,-1729728.911022
2023-08-26,10465,0,0,0,0,0,0,246964.675339878,0,0,0,0,467154.027904332,388354.722718764,0,0,0,0,0,-1729728.911022
2023-08-27,10466,0,0,0,0,0,0,457220.931187572,0,0,0,0,0,686783.114668752,0,0,0,0,0,-10344121.408488
2023-08-28,10467,0,0,0,0,0,0,286907.467703874,0,0,0,0,0,690264.59167071,0,0,0,0,0,-1695476.853378
2023-08-29,10468,0,0,0,0,0,0,780000.089546898,0,0,0,0,425351.838125376,377188.55192682,0,0,0,0,0,-1707709.731108
2023-08-30,10469,0,0,0,0,0,0,493968.495888492,0,0,0,0,388966.366605264,203601.570362574,0,0,0,0,0,-1162123.38435
2023-08-31,10470,0,0,0,0,0,0,738787.524474528,0,0,0,0,68562.833101104,478295.732940816,0,0,0,0,0,-266676.734514
2023-09-01,10471,0,0,0,0,0,0,329059.517785908,0,0,0,0,0,461066.947945884,0,0,0,0,0,0
2023-09-02,10472,0,0,0,0,0,0,257127.750157962,0,0,0,0,76854.277626498,692486.082266478,0,0,0,0,0,0
2023-09-03,10473,0,0,0,0,0,0,690523.928678586,0,0,0,0,0,704738.532600846,0,0,0,0,0,0
2023-09-04,10474,0,0,0,0,0,0,589903.616198244,0,0,0,0,0,376662.53818443,0,0,0,0,0,0
2023-09-05,10475,0,0,0,0,0,0,504363.995383446,0,0,0,0,0,245782.97935116,0,0,0,0,0,0
2023-09-06,10476,0,0,0,0,0,0,583740.69239787,0,0,0,0,0,10936.19269062,0,0,0,0,0,0
2023-09-07,10477,0,0,0,0,0,0,689310.42720777,0,0,0,0,0,180065.513610054,0,0,0,0,0,0
2023-09-08,10478,0,0,0,0,0,0,173552.729506602,0,0,0,0,0,135310.307147076,0,0,0,0,0,0
2023-09-09,10479,0,0,0,0,0,0,0,0,0,0,0,0,28123.38590127,0,0,0,0,0,0
2023-09-10,10480,0,0,0,0,0,0,54529.275769248,0,0,0,0,0,185394.155149242,0,0,0,0,0,0
2023-09-11,10481,0,0,0,0,0,0,46947.338152194,0,0,0,0,0,138532.447141158,0,0,0,0,0,0
2023-09-12,10482,0,0,0,0,0,0,82456.935626838,0,0,0,0,0,8903.088411894,0,0,0,0,0,0
2023-09-13,10483,0,0,0,0,0,0,106276.795142694,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-14,10484,0,0,0,0,0,0,453303.963738426,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-15,10485,0,0,0,0,0,0,0,0,0,0,0,0,257374.854288108,0,0,0,0,0,0
2023-09-16,10486,0,0,0,0,0,0,46489.828525092,0,0,0,0,137147.685382122,487524.215900328,0,0,0,0,0,0
2023-09-17,10487,0,0,0,0,0,0,43920.924201792,0,0,0,0,427747.03558491,566225.658064056,0,0,0,0,0,0
2023-09-18,10488,0,0,0,0,0,0,181668.020592684,0,0,0,0,80455.63683021,566949.844425672,0,0,0,0,0,0
2023-09-19,10489,0,0,0,0,0,0,439889.390019708,0,0,0,0,56569.719774612,439997.039343732,0,0,0,0,0,0
2023-09-20,10490,0,0,0,0,0,0,83420.886391962,0,0,0,0,0,373393.913254974,0,0,0,0,0,0
2023-09-21,10491,0,0,0,0,0,0,169300.581207654,0,0,0,0,358589.684626128,405940.707743412,0,0,0,0,0,0
2023-09-22,10492,0,0,0,0,0,0,474165.913419168,0,0,0,0,1083524.6983592,274486.203656832,0,0,0,0,0,0
2023-09-23,10493,0,0,0,0,0,0,536301.59256093,0,0,0,0,1245365.6707271,313423.453471422,0,0,0,0,0,0
2023-09-24,10494,0,0,0,0,0,0,966705.609188796,0,0,0,0,1172682.80440654,375970.157304912,0,0,0,0,0,0
2023-09-25,10495,0,0,0,0,0,0,596433.526330518,0,0,0,0,990373.7810208,411797.809600536,0,0,0,0,0,0
2023-09-26,10496,0,0,0,0,0,0,949442.57213622,0,0,0,0,1783856.9484017,345561.669843678,0,0,0,0,0,0
2023-09-27,10497,0,0,0,0,0,0,1696883.63431695,0,0,0,0,1269760.47549627,366369.794862408,0,0,0,0,0,0
2023-09-28,10498,0,0,0,0,0,0,1974107.55600976,0,0,0,0,1544865.66276624,330488.317904772,0,0,0,0,-868534.31883,-878320.621014
2023-09-29,10499,0,0,0,0,0,0,1850102.87446075,0,0,0,0,2387801.46165844,0,0,0,0,0,-1274665.859466,-1284452.16165
2023-09-30,10500,0,0,0,0,0,0,1455778.50740974,0,0,0,0,2839710.87733565,0,0,0,0,0,-1269772.708374,-1279559.010558
2023-10-01,10501,0,0,0,0,0,0,3412909.2757058,0,0,0,0,2712139.08864057,0,0,0,0,0,-1274665.859466,-1282005.586104
2023-10-02,10502,0,0,0,0,0,0,3335135.08567401,0,0,0,0,2892454.15295632,0,0,0,0,0,-1277112.435012,-1284452.16165
2023-10-03,10503,0,0,0,0,0,0,3066762.87430663,0,0,0,0,3523328.12324788,0,0,0,0,0,-1282005.586104,-1294238.463834
2023-10-04,10504,0,0,0,0,0,0,1777346.6108738,0,0,0,0,3486693.10102207,0,0,0,0,0,-1286898.737196,-1296685.03938
2023-10-05,10505,-322284.950099034,0,0,0,0,0,1270029.59880633,0,0,0,0,1498960.56579664,87203.292186078,0,0,0,0,-1286898.737196,-1296685.03938
2023-10-06,10506,-1229480.05570693,0,0,0,0,0,533169.97586205,0,0,0,0,1041813.03187545,365946.53729295,0,0,0,0,-1282005.586104,-1289345.312742
2023-10-07,10507,-1225616.91291979,0,0,0,0,0,297978.222049524,0,0,0,0,645869.031812994,244686.913506552,0,0,0,0,-1274665.859466,-1284452.16165
2023-10-08,10508,-1222903.66063928,0,0,0,0,0,108427.335047628,0,0,0,0,441178.73533245,189435.897951234,0,0,0,0,-1269772.708374,-1279559.010558
2023-10-09,10509,-1053649.564367,0,0,0,0,0,183962.908454832,0,0,0,0,287705.05133187,145329.034007946,0,0,0,0,-1262432.981736,-1272219.28392
2023-10-10,10510,-1231481.35450355,0,0,0,0,0,47414.63408148,0,0,0,0,249731.752282404,33811.67404572,0,0,0,0,-1257539.830644,-1267326.132828
2023-10-11,10511,-857010.94800834,0,0,0,0,0,48454.42868853,0,0,0,0,224128.339193514,0,0,0,0,0,-1252646.679552,-1262432.981736
2023-10-12,10512,-996336.085626402,0,0,0,0,0,93187.615971594,0,0,0,0,52794.653707134,0,0,0,0,0,-1242860.377368,-1252646.679552
2023-10-13,10513,-1235310.24523304,0,0,0,0,0,438600.044706966,0,0,0,0,66742.58089488,0,0,0,0,0,-548032.922304,-1267326.132828
2023-10-14,10514,-1236873.60700694,0,0,0,0,0,193590.183228342,0,0,0,0,52383.629015406,0,0,0,0,0,0,-1306471.341564
2023-10-15,10515,-1237428.97965588,0,0,0,0,0,48204.877982838,0,0,0,0,0,0,0,0,0,0,0,-1313811.068202
2023-10-16,10516,-732590.34861651,0,0,0,0,0,66011.054806626,0,0,0,0,0,0,0,0,0,0,0,-1321150.79484
2023-10-17,10517,0,0,0,0,0,0,55914.037528284,0,0,0,0,0,0,0,0,0,0,0,-601857.584316
2023-10-18,10518,0,0,0,0,0,0,40742.822567538,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-19,10519,0,0,0,0,0,0,24235.777358676,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-20,10520,0,0,0,0,0,0,25762.44049938,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-21,10521,0,0,0,0,0,0,44317.269440244,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-22,10522,0,0,0,0,0,0,46683.107993226,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-23,10523,0,0,0,0,0,0,80739.439593546,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-24,10524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-25,10525,0,0,0,0,0,0,43712.965280382,0,0,0,0,0,78588.899688612,0,0,0,0,0,0
2023-10-26,10526,0,0,0,0,0,0,47776.727262288,0,0,0,0,0,13624.979215674,0,0,0,0,0,0
2023-10-27,10527,0,0,0,0,0,0,42122.691175482,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-28,10528,0,0,0,0,0,0,39318.915599766,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-29,10529,0,0,0,0,0,0,35788.507086888,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-30,10530,0,0,0,0,0,0,30758.347764312,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-31,10531,0,0,0,0,0,0,44106.863943288,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,10532,0,0,0,0,0,0,7298.134853718,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-02,10533,0,0,0,0,0,0,45425.568162582,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-03,10534,0,0,0,0,0,0,51519.987847668,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-04,10535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-05,10536,0,0,0,0,0,0,53553.092126394,0,0,0,0,0,0,0,0,0,0,0,0
