0	1	2	3	4	5	6	7	8	9	10	11	12	x	CL	Final Timeseries_G94C	Final Timeseries_G94D	Final Timeseries_ACME1	Final Timeseries_S362	Final Timeseries_G300	Final Timeseries_S5AS	Final Timeseries_S5A	Final Timeseries_G301	Final Timeseries_G310	Final Timeseries_G251	Final Timeseries_S6	Final Timeseries_G338
4498	0	0	0	0	0	0	0	0	0	0	0	0	x
4498.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4499	0	0	0	261.8666667	0	0	0	0	0	0	0	0	x
4499.999	0	0	0	261.8666667	0	0	0	0	0	0	0	0	x
4500	0	0	0	0	0	0	0	0	0	0	0	0	x
4500.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4501	0	0	0	0	0	0	0	0	0	0	0	0	x
4501.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4502	0	0	0	0	0	0	0	0	0	0	0	0	x
4502.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4503	0	0	0	0	0	0	0	0	0	0	0	0	x
4503.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4504	0	0	0	0	0	0	0	0	0	0	0	0	x
4504.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4505	0	0	0	0	0	0	0	0	0	0	0	0	x
4505.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4506	0	0	0	0	0	0	0	0	0	0	0	0	x
4506.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4507	0	0	0	0	0	0	0	0	0	0	0	0	x
4507.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4508	0	0	0	0	0	0	0	0	0	0	0	0	x
4508.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4509	0	0	0	0	0	0	0	0	0	0	0	0	x
4509.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4510	0	0	0	0	0	0	0	0	0	0	0	0	x
4510.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4511	0	0	0	0	0	0	0	0	0	0	0	0	x
4511.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4512	0	0	0	0	0	0	0	0	0	0	0	0	x
4512.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4513	0	0	0	0	0	0	0	0	0	0	0	0	x
4513.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4514	0	0	0	0	0	0	0	0	0	0	0	0	x
4514.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4515	0	0	0	0	0	0	0	0	0	0	0	0	x
4515.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4516	0	0	0	0	0	0	0	0	0	0	0	0	x
4516.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4517	0	0	0	0	0	0	0	0	0	0	0	0	x
4517.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4518	0	0	0	0	0	0	0	0	0	0	0	0	x
4518.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4519	0	0	0	0	0	0	0	0	0	70.62857143	0	0	x
4519.999	0	0	0	0	0	0	0	0	0	70.62857143	0	0	x
4520	0	0	0	0	0	0	0	0	0	66.6	0	0	x
4520.999	0	0	0	0	0	0	0	0	0	66.6	0	0	x
4521	0	0	0	0	0	0	0	0	0	67.48571429	0	0	x
4521.999	0	0	0	0	0	0	0	0	0	67.48571429	0	0	x
4522	0	0	0	0	0	0	0	0	0	0	0	0	x
4522.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4523	0	0	0	0	0	0	0	0	0	0	0	0	x
4523.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4524	0	0	0	0	0	0	0	0	0	0	0	0	x
4524.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4525	0	0	0	0	0	0	0	0	0	0	0	0	x
4525.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4526	0	0	0	0	0	0	0	0	0	0	0	0	x
4526.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4527	0	0	0	0	0	0	0	0	0	0	0	0	x
4527.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4528	0	0	0	0	0	0	0	0	0	0	0	0	x
4528.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4529	0	0	0	0	0	0	0	0	0	0	0	0	x
4529.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4530	0	0	0	0	0	0	0	0	0	0	0	0	x
4530.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4531	0	0	0	0	0	0	0	0	0	0	0	0	x
4531.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4532	0	0	0	0	0	0	0	0	0	0	0	0	x
4532.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4533	0	0	0	0	0	0	0	0	0	0	0	0	x
4533.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4534	0	0	0	0	0	0	0	0	0	0	0	0	x
4534.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4535	0	0	0	0	0	0	0	0	0	0	0	0	x
4535.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4536	0	0	0	0	0	0	0	0	0	0	0	0	x
4536.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4537	0	0	0	0	0	0	0	0	0	0	0	0	x
4537.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4538	0	0	0	0	0	0	0	0	0	0	0	0	x
4538.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4539	0	0	0	0	0	0	0	0	0	0	0	0	x
4539.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4540	0	0	0	0	0	0	0	0	0	0	0	0	x
4540.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4541	0	0	0	0	0	0	0	0	0	0	0	0	x
4541.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4542	0	0	0	0	0	0	0	0	0	88.94285714	0	0	x
4542.999	0	0	0	0	0	0	0	0	0	88.94285714	0	0	x
4543	0	0	0	0	0	0	0	0	0	90.18571429	0	0	x
4543.999	0	0	0	0	0	0	0	0	0	90.18571429	0	0	x
4544	0	0	0	0	0	0	0	0	0	91.42857143	0	0	x
4544.999	0	0	0	0	0	0	0	0	0	91.42857143	0	0	x
4545	0	0	0	0	0	0	0	0	0	0	0	0	x
4545.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4546	0	0	0	0	0	0	0	0	0	0	0	0	x
4546.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4547	0	0	0	0	0	0	0	0	0	0	0	0	x
4547.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4548	0	0	0	0	0	0	0	0	0	96.4	0	0	x
4548.999	0	0	0	0	0	0	0	0	0	96.4	0	0	x
4549	0	0	0	249.5714286	0	0	0	0	0	99.65714286	0	0	x
4549.999	0	0	0	249.5714286	0	0	0	0	0	99.65714286	0	0	x
4550	0	0	0	0	0	0	0	0	0	102.9142857	0	0	x
4550.999	0	0	0	0	0	0	0	0	0	102.9142857	0	0	x
4551	0	0	0	0	0	0	0	0	0	106.1714286	0	0	x
4551.999	0	0	0	0	0	0	0	0	0	106.1714286	0	0	x
4552	0	0	0	0	0	0	0	0	0	109.4285714	0	0	x
4552.999	0	0	0	0	0	0	0	0	0	109.4285714	0	0	x
4553	0	0	0	239.8571429	0	0	0	0	0	112.6857143	0	0	x
4553.999	0	0	0	239.8571429	0	0	0	0	0	112.6857143	0	0	x
4554	0	0	0	0	0	0	0	0	0	0	0	0	x
4554.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4555	0	0	0	235	0	0	0	0	0	0	0	0	x
4555.999	0	0	0	235	0	0	0	0	0	0	0	0	x
4556	0	0	0	0	0	0	0	0	0	0	0	0	x
4556.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4557	0	0	0	0	0	0	0	0	0	0	0	0	x
4557.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4558	0	0	0	0	0	0	0	0	0	128.9714286	0	0	x
4558.999	0	0	0	0	0	0	0	0	0	128.9714286	0	0	x
4559	0	0	0	225.2857143	0	0	0	0	0	0	0	0	x
4559.999	0	0	0	225.2857143	0	0	0	0	0	0	0	0	x
4560	0	0	0	222.8571429	0	0	0	0	0	135.4857143	0	0	x
4560.999	0	0	0	222.8571429	0	0	0	0	0	135.4857143	0	0	x
4561	0	0	0	220.4285714	0	0	0	0	0	0	0	0	x
4561.999	0	0	0	220.4285714	0	0	0	0	0	0	0	0	x
4562	0	0	0	0	0	0	0	0	0	0	0	0	x
4562.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4563	0	0	0	0	0	0	0	0	0	0	0	0	x
4563.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4564	0	0	0	0	0	0	0	0	0	140.8571429	0	0	x
4564.999	0	0	0	0	0	0	0	0	0	140.8571429	0	0	x
4565	0	0	0	0	0	0	0	0	0	140.2857143	0	0	x
4565.999	0	0	0	0	0	0	0	0	0	140.2857143	0	0	x
4566	0	0	0	190	0	0	0	0	0	139.7142857	0	0	x
4566.999	0	0	0	190	0	0	0	0	0	139.7142857	0	0	x
4567	0	0	0	0	0	0	0	0	0	0	0	0	x
4567.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4568	0	0	0	176	0	0	0	0	0	0	0	0	x
4568.999	0	0	0	176	0	0	0	0	0	0	0	0	x
4569	0	0	0	169	0	0	0	0	0	0	0	0	x
4569.999	0	0	0	169	0	0	0	0	0	0	0	0	x
4570	0	0	0	162	0	0	0	0	0	0	0	0	x
4570.999	0	0	0	162	0	0	0	0	0	0	0	0	x
4571	0	0	0	155	0	0	0	0	0	0	0	0	x
4571.999	0	0	0	155	0	0	0	0	0	0	0	0	x
4572	0	0	0	148	0	0	0	0	0	0	0	0	x
4572.999	0	0	0	148	0	0	0	0	0	0	0	0	x
4573	0	0	0	141	0	0	0	0	0	0	0	0	x
4573.999	0	0	0	141	0	0	0	0	0	0	0	0	x
4574	0	0	0	134	0	0	0	0	0	0	0	0	x
4574.999	0	0	0	134	0	0	0	0	0	0	0	0	x
4575	0	0	0	127	0	0	0	0	0	0	0	0	x
4575.999	0	0	0	127	0	0	0	0	0	0	0	0	x
4576	0	0	0	120	0	0	0	0	144	0	0	0	x
4576.999	0	0	0	120	0	0	0	0	144	0	0	0	x
4577	0	0	0	116.7857143	0	0	0	0	144.0714286	0	0	0	x
4577.999	0	0	0	116.7857143	0	0	0	0	144.0714286	0	0	0	x
4578	0	0	0	113.5714286	0	0	0	0	0	0	0	0	x
4578.999	0	0	0	113.5714286	0	0	0	0	0	0	0	0	x
4579	0	0	0	110.3571429	0	0	0	0	0	0	0	0	x
4579.999	0	0	0	110.3571429	0	0	0	0	0	0	0	0	x
4580	0	0	0	107.1428571	0	0	0	0	0	0	0	0	x
4580.999	0	0	0	107.1428571	0	0	0	0	0	0	0	0	x
4581	0	0	0	103.9285714	0	0	0	0	0	0	0	0	x
4581.999	0	0	0	103.9285714	0	0	0	0	0	0	0	0	x
4582	0	0	0	100.7142857	0	0	0	0	0	0	0	0	x
4582.999	0	0	0	100.7142857	0	0	0	0	0	0	0	0	x
4583	0	0	0	97.5	0	0	0	0	0	0	0	0	x
4583.999	0	0	0	97.5	0	0	0	0	0	0	0	0	x
4584	0	0	0	94.28571429	0	0	0	0	0	0	0	0	x
4584.999	0	0	0	94.28571429	0	0	0	0	0	0	0	0	x
4585	0	0	0	91.07142857	0	0	0	0	0	0	0	0	x
4585.999	0	0	0	91.07142857	0	0	0	0	0	0	0	0	x
4586	0	0	0	87.85714286	0	0	0	0	0	0	0	0	x
4586.999	0	0	0	87.85714286	0	0	0	0	0	0	0	0	x
4587	0	0	0	84.64285714	0	0	0	0	0	0	0	0	x
4587.999	0	0	0	84.64285714	0	0	0	0	0	0	0	0	x
4588	0	0	0	81.42857143	0	0	0	0	0	0	0	0	x
4588.999	0	0	0	81.42857143	0	0	0	0	0	0	0	0	x
4589	0	0	0	78.21428571	0	0	0	0	0	0	0	0	x
4589.999	0	0	0	78.21428571	0	0	0	0	0	0	0	0	x
4590	0	0	0	75	0	0	0	0	0	0	0	0	x
4590.999	0	0	0	75	0	0	0	0	0	0	0	0	x
4591	0	0	0	76.32142857	0	0	0	0	0	0	0	0	x
4591.999	0	0	0	76.32142857	0	0	0	0	0	0	0	0	x
4592	0	0	0	77.64285714	0	0	0	0	0	0	0	0	x
4592.999	0	0	0	77.64285714	0	0	0	0	0	0	0	0	x
4593	0	0	0	78.96428571	0	0	0	0	0	0	0	0	x
4593.999	0	0	0	78.96428571	0	0	0	0	0	0	0	0	x
4594	0	0	0	80.28571429	0	0	0	0	0	0	0	0	x
4594.999	0	0	0	80.28571429	0	0	0	0	0	0	0	0	x
4595	0	0	0	81.60714286	0	0	0	0	0	0	0	0	x
4595.999	0	0	0	81.60714286	0	0	0	0	0	0	0	0	x
4596	0	0	0	82.92857143	0	0	0	0	0	0	0	0	x
4596.999	0	0	0	82.92857143	0	0	0	0	0	0	0	0	x
4597	0	0	0	84.25	0	0	0	0	129	0	0	0	x
4597.999	0	0	0	84.25	0	0	0	0	129	0	0	0	x
4598	0	0	0	85.57142857	0	0	0	0	126.7142857	0	0	0	x
4598.999	0	0	0	85.57142857	0	0	0	0	126.7142857	0	0	0	x
4599	0	0	0	86.89285714	0	0	0	0	124.4285714	0	0	0	x
4599.999	0	0	0	86.89285714	0	0	0	0	124.4285714	0	0	0	x
4600	0	0	0	88.21428571	0	0	0	0	122.1428571	0	0	0	x
4600.999	0	0	0	88.21428571	0	0	0	0	122.1428571	0	0	0	x
4601	0	0	0	89.53571429	0	0	0	0	119.8571429	0	0	0	x
4601.999	0	0	0	89.53571429	0	0	0	0	119.8571429	0	0	0	x
4602	0	0	0	90.85714286	0	0	0	0	117.5714286	0	0	0	x
4602.999	0	0	0	90.85714286	0	0	0	0	117.5714286	0	0	0	x
4603	0	0	0	92.17857143	0	0	0	0	115.2857143	0	0	0	x
4603.999	0	0	0	92.17857143	0	0	0	0	115.2857143	0	0	0	x
4604	0	0	0	93.5	0	0	0	0	113	0	0	0	x
4604.999	0	0	0	93.5	0	0	0	0	113	0	0	0	x
4605	0	0	0	92.57692308	0	0	0	0	113.1538462	0	0	0	x
4605.999	0	0	0	92.57692308	0	0	0	0	113.1538462	0	0	0	x
4606	0	0	0	0	0	0	0	0	113.3076923	0	0	0	x
4606.999	0	0	0	0	0	0	0	0	113.3076923	0	0	0	x
4607	0	0	0	90.73076923	0	0	0	0	113.4615385	0	0	0	x
4607.999	0	0	0	90.73076923	0	0	0	0	113.4615385	0	0	0	x
4608	0	0	0	89.80769231	0	0	0	0	113.6153846	0	0	0	x
4608.999	0	0	0	89.80769231	0	0	0	0	113.6153846	0	0	0	x
4609	0	0	0	88.88461538	0	0	0	0	113.7692308	0	0	0	x
4609.999	0	0	0	88.88461538	0	0	0	0	113.7692308	0	0	0	x
4610	0	0	0	87.96153846	0	0	0	0	113.9230769	0	0	0	x
4610.999	0	0	0	87.96153846	0	0	0	0	113.9230769	0	0	0	x
4611	0	0	0	87.03846154	0	0	0	0	114.0769231	0	0	0	x
4611.999	0	0	0	87.03846154	0	0	0	0	114.0769231	0	0	0	x
4612	0	0	0	86.11538462	0	0	0	0	114.2307692	0	0	0	x
4612.999	0	0	0	86.11538462	0	0	0	0	114.2307692	0	0	0	x
4613	0	0	0	85.19230769	0	0	0	0	0	0	0	0	x
4613.999	0	0	0	85.19230769	0	0	0	0	0	0	0	0	x
4614	0	0	0	84.26923077	0	0	0	0	0	0	0	0	x
4614.999	0	0	0	84.26923077	0	0	0	0	0	0	0	0	x
4615	0	0	0	83.34615385	0	0	0	0	0	0	0	0	x
4615.999	0	0	0	83.34615385	0	0	0	0	0	0	0	0	x
4616	0	0	0	82.42307692	0	0	0	0	0	0	0	0	x
4616.999	0	0	0	82.42307692	0	0	0	0	0	0	0	0	x
4617	0	0	0	81.5	0	0	0	0	0	0	0	0	x
4617.999	0	0	0	81.5	0	0	0	0	0	0	0	0	x
4618	0	0	0	82.1	0	0	0	0	0	0	0	0	x
4618.999	0	0	0	82.1	0	0	0	0	0	0	0	0	x
4619	0	0	0	82.7	0	0	0	0	0	0	0	0	x
4619.999	0	0	0	82.7	0	0	0	0	0	0	0	0	x
4620	0	0	0	83.3	0	0	0	0	0	0	0	0	x
4620.999	0	0	0	83.3	0	0	0	0	0	0	0	0	x
4621	0	0	0	83.9	0	0	0	0	117.6666667	0	0	0	x
4621.999	0	0	0	83.9	0	0	0	0	117.6666667	0	0	0	x
4622	0	0	0	84.5	0	0	0	0	118.3333333	0	0	0	x
4622.999	0	0	0	84.5	0	0	0	0	118.3333333	0	0	0	x
4623	0	0	0	85.1	0	0	0	0	119	0	0	0	x
4623.999	0	0	0	85.1	0	0	0	0	119	0	0	0	x
4624	0	0	0	85.7	0	0	0	0	119.6666667	0	0	0	x
4624.999	0	0	0	85.7	0	0	0	0	119.6666667	0	0	0	x
4625	0	0	0	86.3	0	0	0	0	120.3333333	0	0	0	x
4625.999	0	0	0	86.3	0	0	0	0	120.3333333	0	0	0	x
4626	0	0	0	86.9	0	0	0	0	121	0	0	0	x
4626.999	0	0	0	86.9	0	0	0	0	121	0	0	0	x
4627	0	0	0	87.5	0	0	0	0	121.6666667	0	0	0	x
4627.999	0	0	0	87.5	0	0	0	0	121.6666667	0	0	0	x
4628	0	0	0	88.1	0	0	0	0	0	0	0	0	x
4628.999	0	0	0	88.1	0	0	0	0	0	0	0	0	x
4629	0	0	0	88.7	0	0	0	0	0	0	0	0	x
4629.999	0	0	0	88.7	0	0	0	0	0	0	0	0	x
4630	0	0	0	89.3	0	0	0	0	0	0	0	0	x
4630.999	0	0	0	89.3	0	0	0	0	0	0	0	0	x
4631	0	0	0	89.9	0	0	0	0	0	0	0	0	x
4631.999	0	0	0	89.9	0	0	0	0	0	0	0	0	x
4632	0	0	0	90.5	0	0	0	0	0	107	0	0	x
4632.999	0	0	0	90.5	0	0	0	0	0	107	0	0	x
4633	0	0	0	90.34285714	0	0	0	0	0	0	0	0	x
4633.999	0	0	0	90.34285714	0	0	0	0	0	0	0	0	x
4634	0	0	0	90.18571429	0	0	0	0	0	0	0	0	x
4634.999	0	0	0	90.18571429	0	0	0	0	0	0	0	0	x
4635	0	0	0	90.02857143	0	0	0	0	0	0	0	0	x
4635.999	0	0	0	90.02857143	0	0	0	0	0	0	0	0	x
4636	0	0	0	89.87142857	0	0	0	0	0	0	0	0	x
4636.999	0	0	0	89.87142857	0	0	0	0	0	0	0	0	x
4637	0	0	0	0	0	0	0	0	0	0	0	0	x
4637.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4638	0	0	0	89.55714286	0	0	0	0	0	0	0	0	x
4638.999	0	0	0	89.55714286	0	0	0	0	0	0	0	0	x
4639	0	0	0	89.4	0	0	0	0	0	0	0	0	x
4639.999	0	0	0	89.4	0	0	0	0	0	0	0	0	x
4640	0	0	0	89.24285714	0	0	0	0	126.7142857	0	0	0	x
4640.999	0	0	0	89.24285714	0	0	0	0	126.7142857	0	0	0	x
4641	0	0	0	89.08571429	0	0	0	0	126.9285714	0	0	0	x
4641.999	0	0	0	89.08571429	0	0	0	0	126.9285714	0	0	0	x
4642	0	0	0	88.92857143	0	0	0	0	127.1428571	0	0	0	x
4642.999	0	0	0	88.92857143	0	0	0	0	127.1428571	0	0	0	x
4643	0	0	0	88.77142857	0	0	0	0	127.3571429	0	0	0	x
4643.999	0	0	0	88.77142857	0	0	0	0	127.3571429	0	0	0	x
4644	0	0	0	88.61428571	0	0	0	0	127.5714286	0	0	0	x
4644.999	0	0	0	88.61428571	0	0	0	0	127.5714286	0	0	0	x
4645	0	0	0	88.45714286	0	0	0	0	127.7857143	0	0	0	x
4645.999	0	0	0	88.45714286	0	0	0	0	127.7857143	0	0	0	x
4646	0	0	0	88.3	0	0	0	0	128	97	0	0	x
4646.999	0	0	0	88.3	0	0	0	0	128	97	0	0	x
4647	0	0	0	86.02142857	0	0	0	0	127.8571429	0	0	0	x
4647.999	0	0	0	86.02142857	0	0	0	0	127.8571429	0	0	0	x
4648	0	0	0	83.74285714	0	0	0	0	127.7142857	0	0	0	x
4648.999	0	0	0	83.74285714	0	0	0	0	127.7142857	0	0	0	x
4649	0	0	0	81.46428571	0	0	0	0	127.5714286	0	0	0	x
4649.999	0	0	0	81.46428571	0	0	0	0	127.5714286	0	0	0	x
4650	0	0	0	79.18571429	0	0	0	0	127.4285714	0	0	0	x
4650.999	0	0	0	79.18571429	0	0	0	0	127.4285714	0	0	0	x
4651	0	0	0	76.90714286	0	0	0	0	127.2857143	0	0	0	x
4651.999	0	0	0	76.90714286	0	0	0	0	127.2857143	0	0	0	x
4652	0	0	0	74.62857143	0	0	0	0	127.1428571	0	0	0	x
4652.999	0	0	0	74.62857143	0	0	0	0	127.1428571	0	0	0	x
4653	0	0	0	72.35	0	0	0	0	127	0	0	0	x
4653.999	0	0	0	72.35	0	0	0	0	127	0	0	0	x
4654	0	0	0	70.07142857	0	0	0	0	126.8571429	0	0	0	x
4654.999	0	0	0	70.07142857	0	0	0	0	126.8571429	0	0	0	x
4655	0	0	0	67.79285714	0	0	0	0	126.7142857	0	0	0	x
4655.999	0	0	0	67.79285714	0	0	0	0	126.7142857	0	0	0	x
4656	0	0	0	65.51428571	0	0	0	0	126.5714286	0	0	0	x
4656.999	0	0	0	65.51428571	0	0	0	0	126.5714286	0	0	0	x
4657	0	0	0	63.23571429	0	0	0	0	126.4285714	0	0	0	x
4657.999	0	0	0	63.23571429	0	0	0	0	126.4285714	0	0	0	x
4658	0	0	0	60.95714286	0	0	0	0	126.2857143	0	0	0	x
4658.999	0	0	0	60.95714286	0	0	0	0	126.2857143	0	0	0	x
4659	0	0	0	58.67857143	0	0	0	0	126.1428571	0	0	0	x
4659.999	0	0	0	58.67857143	0	0	0	0	126.1428571	0	0	0	x
4660	0	0	0	56.4	0	0	0	0	126	0	0	0	x
4660.999	0	0	0	56.4	0	0	0	0	126	0	0	0	x
4661	0	0	0	58.1	0	0	0	0	125.5384615	0	0	0	x
4661.999	0	0	0	58.1	0	0	0	0	125.5384615	0	0	0	x
4662	0	0	0	59.8	0	0	0	0	125.0769231	0	0	0	x
4662.999	0	0	0	59.8	0	0	0	0	125.0769231	0	0	0	x
4663	0	0	0	61.5	0	0	0	0	124.6153846	0	0	0	x
4663.999	0	0	0	61.5	0	0	0	0	124.6153846	0	0	0	x
4664	0	0	0	63.2	0	0	0	0	124.1538462	0	0	0	x
4664.999	0	0	0	63.2	0	0	0	0	124.1538462	0	0	0	x
4665	0	0	0	64.9	0	0	0	0	123.6923077	0	0	0	x
4665.999	0	0	0	64.9	0	0	0	0	123.6923077	0	0	0	x
4666	0	0	0	66.6	0	0	0	0	123.2307692	0	0	0	x
4666.999	0	0	0	66.6	0	0	0	0	123.2307692	0	0	0	x
4667	0	0	0	68.3	0	0	0	0	122.7692308	0	0	0	x
4667.999	0	0	0	68.3	0	0	0	0	122.7692308	0	0	0	x
4668	0	0	0	70	0	0	0	0	122.3076923	0	0	0	x
4668.999	0	0	0	70	0	0	0	0	122.3076923	0	0	0	x
4669	0	0	0	71.7	0	0	0	0	0	0	0	0	x
4669.999	0	0	0	71.7	0	0	0	0	0	0	0	0	x
4670	0	0	0	73.4	0	0	0	0	0	0	0	0	x
4670.999	0	0	0	73.4	0	0	0	0	0	0	0	0	x
4671	0	0	0	75.1	0	0	0	0	0	0	0	0	x
4671.999	0	0	0	75.1	0	0	0	0	0	0	0	0	x
4672	0	0	0	76.8	0	0	0	0	0	0	0	0	x
4672.999	0	0	0	76.8	0	0	0	0	0	0	0	0	x
4673	0	0	0	78.5	0	0	0	0	0	0	0	0	x
4673.999	0	0	0	78.5	0	0	0	0	0	0	0	0	x
4674	0	0	0	77.88666667	0	0	0	0	0	0	0	0	x
4674.999	0	0	0	77.88666667	0	0	0	0	0	0	0	0	x
4675	0	0	0	77.27333333	0	0	0	0	0	0	0	0	x
4675.999	0	0	0	77.27333333	0	0	0	0	0	0	0	0	x
4676	0	0	0	76.66	0	0	0	0	121.6	0	0	0	x
4676.999	0	0	0	76.66	0	0	0	0	121.6	0	0	0	x
4677	0	0	0	76.04666667	0	0	0	0	122.1333333	0	0	0	x
4677.999	0	0	0	76.04666667	0	0	0	0	122.1333333	0	0	0	x
4678	0	0	0	75.43333333	0	0	0	0	122.6666667	0	0	0	x
4678.999	0	0	0	75.43333333	0	0	0	0	122.6666667	0	0	0	x
4679	0	0	0	74.82	0	0	0	0	123.2	0	0	0	x
4679.999	0	0	0	74.82	0	0	0	0	123.2	0	0	0	x
4680	0	0	0	74.20666667	0	0	0	0	123.7333333	0	0	0	x
4680.999	0	0	0	74.20666667	0	0	0	0	123.7333333	0	0	0	x
4681	0	0	0	73.59333333	0	0	0	0	124.2666667	0	0	0	x
4681.999	0	0	0	73.59333333	0	0	0	0	124.2666667	0	0	0	x
4682	0	0	0	72.98	0	0	0	0	124.8	0	0	0	x
4682.999	0	0	0	72.98	0	0	0	0	124.8	0	0	0	x
4683	0	0	0	72.36666667	0	0	0	0	125.3333333	0	0	0	x
4683.999	0	0	0	72.36666667	0	0	0	0	125.3333333	0	0	0	x
4684	0	0	0	71.75333333	0	0	0	0	125.8666667	0	0	0	x
4684.999	0	0	0	71.75333333	0	0	0	0	125.8666667	0	0	0	x
4685	0	0	0	71.14	0	0	0	0	126.4	0	0	0	x
4685.999	0	0	0	71.14	0	0	0	0	126.4	0	0	0	x
4686	0	0	0	70.52666667	0	0	0	0	126.9333333	0	0	0	x
4686.999	0	0	0	70.52666667	0	0	0	0	126.9333333	0	0	0	x
4687	0	0	0	69.91333333	0	0	0	0	127.4666667	0	0	0	x
4687.999	0	0	0	69.91333333	0	0	0	0	127.4666667	0	0	0	x
4688	0	0	0	69.3	0	0	0	0	128	0	0	0	x
4688.999	0	0	0	69.3	0	0	0	0	128	0	0	0	x
4689	0	0	0	70.30714286	0	0	0	0	127.8571429	0	0	0	x
4689.999	0	0	0	70.30714286	0	0	0	0	127.8571429	0	0	0	x
4690	0	0	0	71.31428571	0	0	0	0	127.7142857	0	0	0	x
4690.999	0	0	0	71.31428571	0	0	0	0	127.7142857	0	0	0	x
4691	0	0	0	72.32142857	0	0	0	0	127.5714286	0	0	0	x
4691.999	0	0	0	72.32142857	0	0	0	0	127.5714286	0	0	0	x
4692	0	0	0	73.32857143	0	0	0	0	127.4285714	0	0	0	x
4692.999	0	0	0	73.32857143	0	0	0	0	127.4285714	0	0	0	x
4693	0	0	0	74.33571429	0	0	0	0	127.2857143	0	0	0	x
4693.999	0	0	0	74.33571429	0	0	0	0	127.2857143	0	0	0	x
4694	0	0	0	75.34285714	0	0	0	0	0	0	0	0	x
4694.999	0	0	0	75.34285714	0	0	0	0	0	0	0	0	x
4695	0	0	0	76.35	0	0	0	0	0	0	0	0	x
4695.999	0	0	0	76.35	0	0	0	0	0	0	0	0	x
4696	0	0	0	77.35714286	0	0	0	0	0	0	0	0	x
4696.999	0	0	0	77.35714286	0	0	0	0	0	0	0	0	x
4697	0	0	0	78.36428571	0	0	0	0	0	0	0	0	x
4697.999	0	0	0	78.36428571	0	0	0	0	0	0	0	0	x
4698	0	0	0	0	0	0	0	0	0	0	0	0	x
4698.999	0	0	0	0	0	0	0	0	0	0	0	0	x
4699	0	0	0	80.37857143	0	0	0	0	0	0	0	0	x
4699.999	0	0	0	80.37857143	0	0	0	0	0	0	0	0	x
4700	0	0	0	81.38571429	0	0	0	0	0	0	0	0	x
4700.999	0	0	0	81.38571429	0	0	0	0	0	0	0	0	x
4701	0	0	0	82.39285714	0	0	0	0	0	0	0	0	x
4701.999	0	0	0	82.39285714	0	0	0	0	0	0	0	0	x
4702	0	0	0	83.4	0	0	0	0	0	0	0	0	x
4702.999	0	0	0	83.4	0	0	0	0	0	0	0	0	x
4703	0	0	0	86.01428571	0	0	0	0	126.0714286	0	0	0	x
