0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	x	******	******	DATE	TIME	S39_S	G94A_C	G94B_C	G94C_C	ACME2	ACME1	S362_P	G300_S	S5AS_S	S5A_P	G301_S	G310_P	G251_P	S6	G338_C	S10E_C	S10D_C	S10C_C	S10A_C				
2489.999	0	0	0	0	143271.4639	144494.7517	0	0	0	0	0	2936012.983	0	0	0	0	0	0	0	x	******	******	8/17/2008	4978	0	0	0	0	0	0	342814.1654	0	0	0	0	584511.3636	0	0	0	0	0	0	0
2490	0	0	0	0	139870.7239	137375.2169	0	257086.1583	0	0	0	4062098.31	23658.38553	0	0	0	0	0	0	x	******	******	8/18/2008	4979	0	0	0	0	0	0	839640.2615	0	0	0	0	927937.1729	0	0	0	0	0	0	0
2490.999	0	0	0	0	139870.7239	137375.2169	0	257086.1583	0	0	0	4062098.31	23658.38553	0	0	0	0	0	0	x	******	******	8/19/2008	4980	0	0	0	0	0	0	3494884.235	0	0	0	0	4225407.227	0	0	0	0	0	0	0
2491	0	0	0	0	144714.9435	133729.8193	0	0	0	0	0	6137797.468	0	0	0	0	0	0	0	x	******	******	8/20/2008	4981	0	0	0	0	0	0	6022001.048	0	0	0	0	5666978.47	0	0	0	0	0	0	0
2491.999	0	0	0	0	144714.9435	133729.8193	0	0	0	0	0	6137797.468	0	0	0	0	0	0	0	x	******	******	8/21/2008	4982	0	0	0	0	0	0	6498789.69	0	0	0	0	6470507.277	0	0	0	0	0	0	0
2492	0	0	0	0	0	0	0	0	0	0	0	3547803.664	0	0	0	0	0	0	0	x	******	******	8/22/2008	4983	0	0	0	0	0	0	6524405.336	0	0	0	0	6876173.968	0	0	0	0	0	0	0
2492.999	0	0	0	0	0	0	0	0	0	0	0	3547803.664	0	0	0	0	0	0	0	x	******	******	8/23/2008	4984	0	0	0	0	0	0	5370257.788	0	0	0	0	7552847.832	0	0	0	0	0	0	0
2493	0	0	0	0	0	0	0	0	0	0	0	4173637.689	0	0	0	0	0	0	0	x	******	******	8/24/2008	4985	0	0	0	0	0	0	3988701.043	0	0	0	0	7628862.935	0	0	0	0	0	0	0
2493.999	0	0	0	0	0	0	0	0	0	0	0	4173637.689	0	0	0	0	0	0	0	x	******	******	8/25/2008	4986	0	0	0	0	0	0	3494492.783	0	0	0	0	7150948.868	513976.5906	0	0	0	0	0	0
2494	0	0	0	0	146549.8752	131797.0246	0	0	0	0	0	5429538.314	0	0	0	0	0	0	0	x	******	******	8/26/2008	4987	0	0	0	0	0	0	3193857.58	0	0	0	0	6559562.627	570076.5679	0	0	0	0	0	0
2494.999	0	0	0	0	146549.8752	131797.0246	0	0	0	0	0	5429538.314	0	0	0	0	0	0	0	x	******	******	8/27/2008	4988	0	0	0	0	0	0	2921578.188	0	0	0	0	6641302.716	243727.8558	0	0	0	0	0	0
2495	0	0	0	0	136641.2442	135931.7373	0	0	0	0	0	4920870.792	0	0	0	0	0	0	0	x	******	******	8/28/2008	4989	0	0	0	0	0	0	1735013.514	0	0	0	0	6566657.696	761129.6522	0	0	0	0	0	0
2495.999	0	0	0	0	136641.2442	135931.7373	0	0	0	0	0	4920870.792	0	0	0	0	0	0	0	x	******	******	8/29/2008	4990	0	0	0	0	0	0	1619730.874	0	0	0	0	6101221.164	555494.9776	0	0	0	0	0	0
2496	0	0	0	0	0	0	0	0	0	0	0	2595278.407	660.5753973	0	0	0	0	0	0	x	******	******	8/30/2008	4991	0	0	0	0	0	0	1198210.373	0	0	0	0	5708594.72	0	0	0	0	0	0	0
2496.999	0	0	0	0	0	0	0	0	0	0	0	2595278.407	660.5753973	0	0	0	0	0	0	x	******	******	8/31/2008	4992	0	0	0	0	0	0	1147394.999	0	0	0	0	4885542.241	0	0	0	0	0	0	0
2497	0	0	0	0	132017.2164	122891.4897	0	0	0	0	0	1567887.938	116041.0781	0	0	0	0	0	0	x	******	******	9/1/2008	4993	0	0	0	0	0	0	1354938.003	0	0	0	0	4645264.057	73495.12939	0	0	0	0	0	0
2497.999	0	0	0	0	132017.2164	122891.4897	0	0	0	0	0	1567887.938	116041.0781	0	0	0	0	0	0	x	******	******	9/2/2008	4994	0	0	0	0	0	0	883115.9089	0	0	0	0	4626890.274	54705.4292	0	0	0	0	0	0
2498	0	0	0	0	174220.6446	205977.1952	0	0	0	0	0	1417032.09	33444.68771	0	0	0	0	0	0	x	******	******	9/3/2008	4995	0	0	0	0	0	0	832789.8499	0	0	0	0	3508633.99	0	0	0	0	0	0	0
2498.999	0	0	0	0	174220.6446	205977.1952	0	0	0	0	0	1417032.09	33444.68771	0	0	0	0	0	0	x	******	******	9/4/2008	4996	0	0	0	0	0	0	678973.6454	0	0	0	0	1676124.441	119270.5578	0	0	0	0	0	0
2499	0	0	0	0	105569.7348	177401.1928	0	0	0	0	0	1252475.419	83256.96582	0	0	0	0	0	0	x	******	******	9/5/2008	4997	0	0	0	0	0	0	1631082.985	0	0	0	0	3053032.692	405935.8145	0	0	0	0	0	0
2499.999	0	0	0	0	105569.7348	177401.1928	0	0	0	0	0	1252475.419	83256.96582	0	0	0	0	0	0	x	******	******	9/6/2008	4998	0	0	0	0	0	0	4069633.762	0	0	0	0	4328236.798	0	0	0	0	0	0	0
2500	0	0	0	0	62803.59425	10960.65844	0	0	0	0	0	2480118.096	0	0	0	0	0	0	0	x	******	******	9/7/2008	4999	0	0	0	0	0	0	5172647.881	0	0	0	0	5299967.673	0	0	0	0	0	0	0
2500.999	0	0	0	0	62803.59425	10960.65844	0	0	0	0	0	2480118.096	0	0	0	0	0	0	0	x	******	******	9/8/2008	5000	0	0	0	0	0	0	4503020.155	0	0	0	0	5093354.368	0	0	0	0	0	0	0
2501	0	0	0	0	0	0	0	0	0	0	0	1607620.325	0	0	0	0	0	0	0	x	******	******	9/9/2008	5001	0	0	0	0	0	0	3904759.036	0	0	0	0	3488939.057	0	0	0	0	0	0	0
2501.999	0	0	0	0	0	0	0	0	0	0	0	1607620.325	0	0	0	0	0	0	0	x	******	******	9/10/2008	5002	0	0	0	0	0	0	2937260.737	0	0	0	0	2892366.076	0	0	0	0	0	0	0
2502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	9/11/2008	5003	0	0	0	0	0	0	1963523.67	0	0	0	0	2896696.514	0	0	0	0	0	0	0
2502.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	9/12/2008	5004	0	0	0	0	0	0	940610.4342	0	0	0	0	2230591.856	0	0	0	0	0	0	0
2503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	9/13/2008	5005	0	0	0	0	0	0	580376.6509	0	0	0	0	1091050.365	0	0	0	0	0	0	0
2503.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	9/14/2008	5006	0	0	0	0	0	0	578003.4726	0	0	0	0	785791.1337	135564.751	0	0	0	0	0	0
2504	0	0	0	0	0	0	0	0	0	0	0	659205.315	0	0	0	0	0	0	0	x	******	******	9/15/2008	5007	0	0	0	0	0	0	362876.0849	0	0	0	0	437447.7075	169351.9593	0	0	0	0	0	0
2504.999	0	0	0	0	0	0	0	0	0	0	0	659205.315	0	0	0	0	0	0	0	x	******	******	9/16/2008	5008	0	0	0	0	0	0	321039.6431	0	0	0	0	91012.61029	0	0	0	0	0	0	0
2505	0	0	0	0	0	0	0	0	0	0	0	1155346.37	0	0	0	0	0	0	0	x	******	******	9/17/2008	5009	0	0	0	0	0	0	197805.6329	0	0	0	0	0	0	0	0	0	0	0	0
2505.999	0	0	0	0	0	0	0	0	0	0	0	1155346.37	0	0	0	0	0	0	0	x	******	******	9/18/2008	5010	0	0	0	0	0	0	0	0	0	0	0	1786.000148	0	0	0	0	0	0	0
2506	0	0	0	0	0	0	0	0	0	0	0	507542.0969	0	0	0	0	0	0	0	x	******	******	9/19/2008	5011	0	0	0	0	0	0	0	0	0	0	0	51794.0043	0	0	0	0	0	0	0
2506.999	0	0	0	0	0	0	0	0	0	0	0	507542.0969	0	0	0	0	0	0	0	x	******	******	9/20/2008	5012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2507	0	0	0	0	0	0	0	0	0	0	0	507077.2476	0	0	0	0	0	0	0	x	******	******	9/21/2008	5013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2507.999	0	0	0	0	0	0	0	0	0	0	0	507077.2476	0	0	0	0	0	0	0	x	******	******	9/22/2008	5014	0	0	0	0	0	0	130573.7369	0	0	0	0	167957.4112	0	0	0	0	0	0	0
2508	0	0	0	0	0	0	0	0	0	0	0	506465.6037	0	0	0	0	0	0	0	x	******	******	9/23/2008	5015	0	0	0	0	0	0	139479.2719	0	0	0	0	415722.1167	0	0	0	0	0	0	0
2508.999	0	0	0	0	0	0	0	0	0	0	0	506465.6037	0	0	0	0	0	0	0	x	******	******	9/24/2008	5016	0	0	0	0	0	0	98890.58355	0	0	0	0	419416.4458	0	0	0	0	0	0	0
2509	0	0	0	0	133705.3536	142684.2858	0	0	0	0	0	505756.0968	0	0	0	0	0	0	0	x	******	******	9/25/2008	5017	0	0	0	0	0	0	0	0	0	0	0	426535.9806	0	0	0	0	0	0	0
2509.999	0	0	0	0	133705.3536	142684.2858	0	0	0	0	0	505756.0968	0	0	0	0	0	0	0	x	******	******	9/26/2008	5018	0	0	0	0	0	0	177156.5353	0	0	0	0	324709.5064	0	0	0	0	0	0	0
2510	0	0	0	0	0	0	0	0	0	0	0	1348014.194	0	0	0	0	0	0	0	x	******	******	9/27/2008	5019	0	0	0	0	0	0	0	0	0	0	0	105594.2005	0	0	0	0	0	0	0
2510.999	0	0	0	0	0	0	0	0	0	0	0	1348014.194	0	0	0	0	0	0	0	x	******	******	9/28/2008	5020	0	0	0	0	0	0	130304.6136	0	0	0	0	450047.5716	0	0	0	0	0	0	0
2511	0	0	0	0	0	0	0	0	0	0	0	1199213.469	0	0	0	0	0	0	0	x	******	******	9/29/2008	5021	0	0	0	0	0	0	335743.5621	0	0	0	0	1844277.578	0	0	0	0	0	0	0
2511.999	0	0	0	0	0	0	0	0	0	0	0	1199213.469	0	0	0	0	0	0	0	x	******	******	9/30/2008	5022	0	0	0	0	0	0	1173646.755	0	0	0	0	2412078.83	0	0	0	0	0	0	0
2512	0	0	0	0	0	0	0	0	0	0	0	1576377.556	0	0	0	0	0	0	0	x	******	******	10/1/2008	5023	0	0	0	0	0	0	1966532.958	0	0	0	0	3533344.403	0	0	0	0	0	0	0
2512.999	0	0	0	0	0	0	0	0	0	0	0	1576377.556	0	0	0	0	0	0	0	x	******	******	10/2/2008	5024	0	0	0	0	0	0	1718694.855	0	0	0	0	4407212.256	0	0	0	0	0	0	0
2513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/3/2008	5025	0	0	0	0	0	0	1362375.593	0	0	0	0	3788277.575	0	0	0	0	0	0	0
2513.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/4/2008	5026	0	0	0	0	0	0	896939.0608	0	0	0	0	2616710.409	0	0	0	0	0	0	0
2514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/5/2008	5027	0	0	0	0	0	0	2930752.846	0	0	0	0	2402977.569	0	0	0	0	0	0	0
2514.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/6/2008	5028	0	0	0	0	0	0	3314718.412	0	0	0	0	2185623.798	0	0	0	0	0	0	0
2515	0	0	0	0	0	0	0	0	0	0	0	0	52454.5797	0	0	0	0	0	0	x	******	******	10/7/2008	5029	0	0	0	0	0	0	2061680.281	0	0	0	0	1215703.389	0	0	0	0	0	0	0
2515.999	0	0	0	0	0	0	0	0	0	0	0	0	52454.5797	0	0	0	0	0	0	x	******	******	10/8/2008	5030	0	0	0	0	0	0	1195886.127	0	0	0	0	696637.9208	0	0	0	0	0	0	0
2516	0	0	0	0	0	0	0	0	0	0	0	0	39536.66082	0	0	0	0	0	0	x	******	******	10/9/2008	5031	0	0	0	0	0	0	950054.2158	0	0	0	0	1110916.558	0	0	0	0	0	0	0
2516.999	0	0	0	0	0	0	0	0	0	0	0	0	39536.66082	0	0	0	0	0	0	x	******	******	10/10/2008	5032	0	0	0	0	0	0	681297.8922	0	0	0	0	662679.4523	1419.013816	0	0	0	0	0	0
2517	0	0	0	0	173927.0555	132139.5452	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/11/2008	5033	0	0	0	0	0	0	578419.3905	0	0	0	0	429422.9398	0	0	0	0	0	0	0
2517.999	0	0	0	0	173927.0555	132139.5452	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/12/2008	5034	0	0	0	0	0	0	759930.8302	0	0	0	0	430744.0905	0	0	0	0	0	0	0
2518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/13/2008	5035	0	0	0	0	0	0	910762.2126	0	0	0	0	492936.0409	0	0	0	0	0	0	0
2518.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/14/2008	5036	0	0	0	0	0	0	934738.6529	0	0	0	0	953601.7504	0	0	0	0	0	0	0
2519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/15/2008	5037	0	0	0	0	0	0	822930.1505	0	0	0	0	791026.8054	0	0	0	0	0	0	0
2519.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/16/2008	5038	0	0	0	0	0	0	831958.0143	0	0	0	0	545659.7439	0	0	0	0	0	0	0
2520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/17/2008	5039	0	0	0	0	0	0	691867.0985	0	0	0	0	487675.9035	0	0	0	0	0	0	0
2520.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/18/2008	5040	0	0	0	0	0	0	188753.3033	0	0	0	0	341003.6995	0	0	0	0	0	0	0
2521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/19/2008	5041	0	0	0	0	0	0	69042.3619	0	0	0	0	334128.8223	0	0	0	0	0	0	0
2521.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/20/2008	5042	0	0	0	0	0	0	100187.2686	0	0	0	0	202307.3319	0	0	0	0	0	0	0
2522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/21/2008	5043	0	0	0	0	0	0	45653.09968	0	0	0	0	304941.176	0	0	0	0	0	0	0
2522.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/22/2008	5044	0	0	0	0	0	0	402143.6224	0	0	0	0	55977.64848	0	0	0	0	0	0	0
2523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/23/2008	5045	0	0	0	0	0	0	40564.22255	0	0	0	0	206539.9076	0	0	0	0	0	0	0
2523.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/24/2008	5046	0	0	0	0	0	0	106107.9814	0	0	0	0	272230.461	0	0	0	0	0	0	0
2524	0	0	0	0	0	0	0	298188.6275	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/25/2008	5047	0	0	0	0	0	0	156825.4925	0	0	0	0	0	0	0	0	0	0	0	0
2524.999	0	0	0	0	0	0	0	298188.6275	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/26/2008	5048	0	0	0	0	0	0	138965.491	0	0	0	0	90988.14454	0	0	0	0	0	0	0
2525	0	0	0	0	0	13235.9737	0	491345.7668	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/27/2008	5049	0	0	0	0	0	0	9615.041894	0	0	0	0	111001.1325	0	0	0	0	0	0	0
2525.999	0	0	0	0	0	13235.9737	0	491345.7668	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/28/2008	5050	0	0	0	0	0	0	127221.9284	0	0	0	0	133656.4221	0	0	0	0	0	0	0
2526	0	0	0	0	0	0	0	363096.2767	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/29/2008	5051	0	0	0	0	0	0	0	0	0	0	0	73128.14306	0	0	0	0	0	0	0
2526.999	0	0	0	0	0	0	0	363096.2767	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/30/2008	5052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2527	0	0	0	0	0	0	0	469620.176	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/31/2008	5053	0	0	0	0	0	0	83134.63704	0	0	0	0	0	1663.671371	0	0	0	0	0	0
2527.999	0	0	0	0	0	0	0	469620.176	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/1/2008	5054	0	0	0	0	0	0	109704.4475	0	0	0	0	0	0	0	0	0	0	0	0
2528	0	0	0	0	0	0	0	615240.3524	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/2/2008	5055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2528.999	0	0	0	0	0	0	0	615240.3524	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/3/2008	5056	0	0	0	0	0	0	94046.36397	0	0	0	0	0	0	0	0	0	0	0	0
2529	0	0	0	0	0	0	0	291509.4763	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/4/2008	5057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2529.999	0	0	0	0	0	0	0	291509.4763	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/5/2008	5058	0	0	0	0	0	0	133069.2439	0	0	0	0	0	0	0	0	0	0	0	0
2530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/6/2008	5059	0	0	0	0	0	0	0	0	0	0	0	10569.20636	0	0	0	0	0	0	0
2530.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/7/2008	5060	0	0	0	0	0	0	0	0	0	0	0	18471.64537	0	0	0	0	0	0	0
2531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/8/2008	5061	0	0	0	0	0	0	93410.25433	0	0	0	0	0	0	0	0	0	0	0	0
2531.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/9/2008	5062	0	0	0	0	0	0	7510.986925	0	0	0	0	0	0	0	0	0	0	0	0
2532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/10/2008	5063	0	0	0	0	0	0	144739.4093	0	0	0	0	0	0	0	0	0	0	0	0
2532.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/11/2008	5064	0	0	0	0	0	0	0	0	0	0	0	0	106939.8171	0	0	0	0	0	0
2533	0	0	0	0	178502.1518	141045.0802	0	151467.492	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/12/2008	5065	0	0	0	0	0	0	0	0	0	0	0	0	162159.0272	0	0	0	0	0	0
2533.999	0	0	0	0	178502.1518	141045.0802	0	151467.492	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/13/2008	5066	0	0	0	0	0	0	0	0	0	0	0	0	1076.49324	0	0	0	0	0	0
2534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/14/2008	5067	0	0	0	0	0	0	151369.629	0	0	0	0	0	0	0	0	0	0	0	0
2534.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/15/2008	5068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/16/2008	5069	0	0	0	0	0	0	122035.1882	0	0	0	0	0	0	0	0	0	0	0	0
2535.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/17/2008	5070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/18/2008	5071	0	0	0	0	0	0	13358.30248	0	0	0	0	0	0	0	0	0	0	0	0
2536.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/19/2008	5072	0	0	0	0	0	0	69776.33456	0	0	0	0	0	0	0	0	0	0	0	0
2537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/20/2008	5073	0	0	0	0	0	0	12257.34348	0	0	0	0	0	0	0	0	0	0	0	0
2537.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/21/2008	5074	0	0	0	0	0	0	74620.55414	0	0	0	0	0	22606.35804	0	0	0	0	0	0
2538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/22/2008	5075	0	0	0	0	0	0	293.5890655	0	0	0	0	0	164630.0685	0	0	0	0	0	0
2538.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/23/2008	5076	0	0	0	0	0	0	106254.7759	0	0	0	0	0	162941.9313	0	0	0	0	0	0
2539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/24/2008	5077	0	0	0	0	0	0	0	0	0	0	0	0	148335.8753	0	0	0	0	0	0
2539.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/25/2008	5078	0	0	0	0	0	0	236510.458	0	0	0	0	0	0	0	0	0	0	0	0
2540	0	0	0	0	115674.0918	91868.91174	0	143418.2585	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/26/2008	5079	0	0	0	0	0	0	15658.08349	0	0	0	0	0	0	0	0	0	0	0	0
2540.999	0	0	0	0	115674.0918	91868.91174	0	143418.2585	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/27/2008	5080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/28/2008	5081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2541.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/29/2008	5082	0	0	0	0	0	0	91330.66512	0	0	0	0	0	0	0	0	0	0	0	0
2542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/30/2008	5083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2542.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	12/1/2008	5084	0	0	0	0	0	0	147217.7903	0	0	0	0	0	0	0	0	0	0	0	0
2543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	12/2/2008	5085	0	0	0	0	0	0	42871.34328	0	0	0	0	0	0	0	0	0	0	0	0
2543.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	12/3/2008	5086	0	0	0	0	0	0	488497.9529	0	0	0	0	0	0	0	0	0	0	0	0
2544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	12/4/2008	5087	0	0	0	0	0	0	437814.6939	0	0	0	0	0	0	0	0	0	0	0	0
2544.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	12/5/2008	5088	0	0	0	0	0	0	480331.2837	0	0	0	0	0	0	0	0	0	0	0	0
2545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	12/6/2008	5089	0	0	0	0	0	0	549784.6703	0	0	0	0	0	0	0	0	0	0	0	0
2545.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	12/7/2008	5090	0	0	0	0	0	0	588778.1913	0	0	0	0	0	0	0	0	0	0	0	0
2546	0	0	0	0	142904.4776	136910.3675	0	124041.3802	0	0	0	0	0	0	0	0	0	0	0	x	******	******	12/8/2008	5091	0	0	0	0	0	0	651591.5719	0	0	0	0	0	0	0	0	0	0	0	0
2546.999	0	0	0	0	142904.4776	136910.3675	0	124041.3802	0	0	0	0	0	0	0	0	0	0	0	x	******	******	12/9/2008	5092	0	0	0	0	0	0	581519.2017	0	0	0	0	55928.71697	0	0	0	0	0	0	0
2547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	12/10/2008	5093	0	0	0	0	0	0	322749.7994	0	0	0	0	0	0	0	0	0	0	0	0
2547.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	12/11/2008	5094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2548	0	0	0	0	0	0	0	334446.8771	0	0	0	0	0	0	0	0	0	0	0	x	******	******	12/12/2008	5095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2548.999	0	0	0	0	0	0	0	334446.8771	0	0	0	0	0	0	0	0	0	0	0	x	******	******	12/13/2008	5096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	12/14/2008	5097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2549.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	12/15/2008	5098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	12/16/2008	5099	0	0	0	0	0	0	163866.7369	0	0	0	0	0	0	0	0	0	0	0	0
2550.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	12/17/2008	5100	0	0	0	0	0	0	126130.7557	0	0	0	0	0	0	0	0	0	0	0	0
2551	0	0	0	0	0	0	0	244633.0888	0	0	0	0	0	0	0	0	0	0	0	x	******	******	12/18/2008	5101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2551.999	0	0	0	0	0	0	0	244633.0888	0	0	0	0	0	0	0	0	0	0	0	x	******	******	12/19/2008	5102	0	0	0	0	0	0	0	0	0	0	0	51671.67552	0	0	0	0	0	0	0
2552	0	0	0	0	0	0	0	329651.589	0	0	0	0	61335.64893	0	0	0	0	0	0	x	******	******	12/20/2008	5103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2552.999	0	0	0	0	0	0	0	329651.589	0	0	0	0	61335.64893	0	0	0	0	0	0	x	******	******	12/21/2008	5104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2553	0	0	0	0	0	0	0	177425.6586	0	0	0	0	23829.64581	0	0	0	0	0	0	x	******	******	12/22/2008	5105	0	0	0	0	0	0	240970.5652	0	0	0	0	0	0	0	0	0	0	0	0
2553.999	0	0	0	0	0	0	0	177425.6586	0	0	0	0	23829.64581	0	0	0	0	0	0	x	******	******	12/23/2008	5106	0	0	0	0	0	0	72516.49917	0	0	0	0	0	0	0	0	0	0	0	0
2554	0	0	0	0	0	0	0	484813.4101	0	0	0	0	0	0	0	0	0	0	0	x	******	******	12/24/2008	5107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
