0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	x	******	******	DATE	TIME	S39_S	G94A_C	G94B_C	G94C_C	ACME2	ACME1	S362_P	G300_S	S5AS_S	S5A_P	G301_S	G310_P	G251_P	S6	G338_C	S10E_C	S10D_C	S10C_C	S10A_C
1940.999	1634263.533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1592720.68	1617186.436	1683243.975	x	******	******	8/15/2005	3880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1941	1655817.863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1538896.018	1560915.198	1626972.738	x	******	******	8/16/2005	3881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1941.999	1655817.863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1538896.018	1560915.198	1626972.738	x	******	******	8/17/2005	3882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1942	1663524.576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1487517.932	1514430.263	1582934.378	x	******	******	8/18/2005	3883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1942.999	1663524.576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1487517.932	1514430.263	1582934.378	x	******	******	8/19/2005	3884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1943	1743967.98	81018.34919	0	496931.2988	0	0	0	0	0	0	0	0	0	0	0	0	1448372.723	1477731.63	1548682.32	x	******	******	8/20/2005	3885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1943.999	1743967.98	81018.34919	0	496931.2988	0	0	0	0	0	0	0	0	0	0	0	0	1448372.723	1477731.63	1548682.32	x	******	******	8/21/2005	3886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1944	1793902.587	215937.2042	0	596391.9344	0	0	0	0	0	0	0	0	0	0	0	0	1396994.637	1416567.241	1487517.932	x	******	******	8/22/2005	3887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1944.999	1793902.587	215937.2042	0	596391.9344	0	0	0	0	0	0	0	0	0	0	0	0	1396994.637	1416567.241	1487517.932	x	******	******	8/23/2005	3888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1945	1802098.615	214454.5794	0	537581.1515	0	0	0	0	0	0	0	0	0	0	0	0	1355402.852	1357849.428	1416567.241	x	******	******	8/24/2005	3889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1945.999	1802098.615	214454.5794	0	537581.1515	0	0	0	0	0	0	0	0	0	0	0	0	1355402.852	1357849.428	1416567.241	x	******	******	8/25/2005	3890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1946	1796618.286	212693.0451	0	469284.9951	0	0	0	0	0	0	0	0	0	0	0	0	1296685.039	1296685.039	1350509.701	x	******	******	8/26/2005	3891	0	0	0	178967.0012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1946.999	1796618.286	212693.0451	0	469284.9951	0	0	0	0	0	0	0	0	0	0	0	0	1296685.039	1296685.039	1350509.701	x	******	******	8/27/2005	3892	0	0	0	96346.14498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1947	1794024.916	210630.5819	0	372615.9022	0	0	0	0	0	0	0	0	0	0	0	0	1225734.348	1228180.924	1277112.435	x	******	******	8/28/2005	3893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1947.999	1794024.916	210630.5819	0	372615.9022	0	0	0	0	0	0	0	0	0	0	0	0	1225734.348	1228180.924	1277112.435	x	******	******	8/29/2005	3894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1174356.262
1948	1780299.627	209140.6174	0	188190.591	0	0	0	0	0	0	0	0	0	0	0	0	570052.1021	540693.1956	523567.1667	x	******	******	8/30/2005	3895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2201917.991
1948.999	1780299.627	209140.6174	0	188190.591	0	0	0	0	0	0	0	0	0	0	0	0	570052.1021	540693.1956	523567.1667	x	******	******	8/31/2005	3896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2214150.869
1949	1783626.97	209561.4284	0	0	0	0	0	122.3287773	0	0	0	0	0	0	0	0	0	0	0	x	******	******	9/1/2005	3897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2223937.171
1949.999	1783626.97	209561.4284	0	0	0	0	0	122.3287773	0	0	0	0	0	0	0	0	0	0	0	x	******	******	9/2/2005	3898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1663671.371
1950	1784972.587	209517.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	9/3/2005	3899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1950.999	1784972.587	209517.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	9/4/2005	3900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1951	1802832.588	243138.2311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	9/5/2005	3901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1951.999	1802832.588	243138.2311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	9/6/2005	3902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1952	1814992.068	297961.096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	9/7/2005	3903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1952.999	1814992.068	297961.096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	9/8/2005	3904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1953	1809756.397	298262.0248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	9/9/2005	3905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1953.999	1809756.397	298262.0248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	9/10/2005	3906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1954	1738120.665	297439.9754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	9/11/2005	3907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1954.999	1738120.665	297439.9754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	9/12/2005	3908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1955	1836277.276	235808.2908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	9/13/2005	3909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1955.999	1836277.276	235808.2908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	9/14/2005	3910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1956	1835812.426	209527.1763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	9/15/2005	3911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1956.999	1835812.426	209527.1763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	9/16/2005	3912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1957	1809878.726	209358.3626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	9/17/2005	3913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1957.999	1809878.726	209358.3626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	9/18/2005	3914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1958	1822282.864	212898.5574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	9/19/2005	3915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1958.999	1822282.864	212898.5574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	9/20/2005	3916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1959	1869085.854	215389.1713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	9/21/2005	3917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1959.999	1869085.854	215389.1713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	9/22/2005	3918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1960	1853232.044	215139.6206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	9/23/2005	3919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1960.999	1853232.044	215139.6206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	9/24/2005	3920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1961	1850712.071	214601.374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	9/25/2005	3921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1961.999	1850712.071	214601.374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	9/26/2005	3922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1962	1803566.561	210359.012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	9/27/2005	3923	0	0	0	71366.60866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1962.999	1803566.561	210359.012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	9/28/2005	3924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1963	1837084.646	207702.0309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	9/29/2005	3925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	574.9452532	0	0	0	0
1963.999	1837084.646	207702.0309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	9/30/2005	3926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1964	1842467.112	208230.4913	0	0	0	0	0	0	0	0	0	0	0	0	0	7706.712968	0	0	0	x	******	******	10/1/2005	3927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1964.999	1842467.112	208230.4913	0	0	0	0	0	0	0	0	0	0	0	0	0	7706.712968	0	0	0	x	******	******	10/2/2005	3928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1965	1872902.512	207168.6775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/3/2005	3929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1965.999	1872902.512	207168.6775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/4/2005	3930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1966	1052149.813	205820.6143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/5/2005	3931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1966.999	1052149.813	205820.6143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/6/2005	3932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1967	451564.4484	206911.787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/7/2005	3933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1967.999	451564.4484	206911.787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/8/2005	3934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1968	377237.4834	207413.335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/9/2005	3935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1968.999	377237.4834	207413.335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/10/2005	3936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	313406.3274	206955.8254	0	0	0	0	0	445178.8863	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/11/2005	3937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1969.999	313406.3274	206955.8254	0	0	0	0	0	445178.8863	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/12/2005	3938	0	0	0	0	0	0	0	0	0	0	685.0411528	0	0	0	0	0	0	0	0
1970	373836.7434	206256.1048	0	0	0	0	0	424945.7065	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/13/2005	3939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1970.999	373836.7434	206256.1048	0	0	0	0	0	424945.7065	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/14/2005	3940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1971	457362.8325	205194.291	0	0	0	0	0	490244.8078	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/15/2005	3941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1971.999	457362.8325	205194.291	0	0	0	0	0	490244.8078	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/16/2005	3942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1972	343670.4669	203824.2087	0	0	0	0	0	649663.6704	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/17/2005	3943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2365.838553	0	0	0	0
1972.999	343670.4669	203824.2087	0	0	0	0	0	649663.6704	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/18/2005	3944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1973	386240.8814	202410.088	0	0	0	0	0	637112.7378	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/19/2005	3945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1973.999	386240.8814	202410.088	0	0	0	0	0	637112.7378	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/20/2005	3946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1974	356857.5091	201062.0249	0	0	0	0	0	579960.7331	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/21/2005	3947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1974.999	356857.5091	201062.0249	0	0	0	0	0	579960.7331	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/22/2005	3948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1975	443368.4204	200102.9673	0	0	0	0	0	505731.631	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/23/2005	3949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1975.999	443368.4204	200102.9673	0	0	0	0	0	505731.631	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/24/2005	3950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1976	336208.4115	198568.9644	0	0	0	0	0	594762.5151	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/25/2005	3951	0	0	0	221292.7581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1976.999	336208.4115	198568.9644	0	0	0	0	0	594762.5151	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/26/2005	3952	1269772.708	0	0	491027.712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1977	186869.4402	276864.275	0	0	0	0	0	510600.3164	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/27/2005	3953	1589564.598	0	0	351915.4265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1977.999	186869.4402	276864.275	0	0	0	0	0	510600.3164	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/28/2005	3954	545268.2918	0	0	353334.4403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1978	0	327320.0025	0	0	0	0	0	469595.7102	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/29/2005	3955	935374.7626	0	0	314384.9576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1978.999	0	327320.0025	0	0	0	0	0	469595.7102	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/30/2005	3956	650666.7663	0	0	309418.4092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1979	0	279186.0752	0	0	0	0	0	466659.8196	0	0	0	0	0	0	0	0	0	0	0	x	******	******	10/31/2005	3957	805437.1354	0	0	308244.053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1979.999	0	279186.0752	0	0	0	0	0	466659.8196	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/1/2005	3958	602102.2418	0	0	103514.6113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1980	91893.37749	245345.0423	0	0	0	0	0	532472.7017	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/2/2005	3959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1980.999	91893.37749	245345.0423	0	0	0	0	0	532472.7017	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/3/2005	3960	189585.139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1981	285637.6949	242580.4119	0	0	0	0	0	522833.1941	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/4/2005	3961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1981.999	285637.6949	242580.4119	0	0	0	0	0	522833.1941	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/5/2005	3962	0	0	0	320794.9855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1982	282897.5303	239204.1377	0	0	0	0	0	515542.399	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/6/2005	3963	0	0	0	361457.0711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1982.999	282897.5303	239204.1377	0	0	0	0	0	515542.399	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/7/2005	3964	0	0	0	314238.1631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1983	514612.7003	246379.9437	0	0	0	0	0	360649.7012	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/8/2005	3965	0	0	0	311351.2039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1983.999	514612.7003	246379.9437	0	0	0	0	0	360649.7012	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/9/2005	3966	669187.3432	0	0	312917.0123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1984	229929.1698	249215.5248	0	0	0	0	0	479504.3412	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/10/2005	3967	846148.1524	0	0	314409.4234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1984.999	229929.1698	249215.5248	0	0	0	0	0	479504.3412	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/11/2005	3968	885024.2378	0	0	313773.3137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1985	280524.3521	250333.6098	0	0	0	0	0	218503.662	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/12/2005	3969	912328.0209	0	0	311497.9985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1985.999	280524.3521	250333.6098	0	0	0	0	0	218503.662	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/13/2005	3970	1038130.935	0	0	307265.4228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1986	172385.7129	251955.6894	0	0	0	0	0	66448.99182	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/14/2005	3971	329480.3287	0	0	195065.4682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1986.999	172385.7129	251955.6894	0	0	0	0	0	66448.99182	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/15/2005	3972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1987	72785.62248	110409.0612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/16/2005	3973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1987.999	72785.62248	110409.0612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/17/2005	3974	0	0	0	230516.3479	0	0	0	0	0	0	146.7945327	0	0	0	0	0	0	0	0
1988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/18/2005	3975	0	0	0	89911.6513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1988.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/19/2005	3976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/20/2005	3977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/21/2005	3978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/22/2005	3979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/23/2005	3980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/24/2005	3981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/25/2005	3982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/26/2005	3983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/27/2005	3984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	106377.1047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/28/2005	3985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993.999	106377.1047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	11/29/2005	3986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1994	117729.2153	0	0	0	0	0	0	0	0	0	350202.8236	0	0	0	0	0	0	0	0	x	******	******	11/30/2005	3987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1994.999	117729.2153	0	0	0	0	0	0	0	0	0	350202.8236	0	0	0	0	0	0	0	0	x	******	******	12/1/2005	3988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1995	224204.183	0	0	0	0	0	0	0	0	0	498465.3017	0	0	0	0	0	0	0	0	x	******	******	12/2/2005	3989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1995.999	224204.183	0	0	0	0	0	0	0	0	0	498465.3017	0	0	0	0	0	0	0	0	x	******	******	12/3/2005	3990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1996	286200.4073	0	0	0	0	0	0	0	0	0	461668.8054	0	0	0	0	0	0	0	0	x	******	******	12/4/2005	3991	0	0	0	199371.4412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1996.999	286200.4073	0	0	0	0	0	0	0	0	0	461668.8054	0	0	0	0	0	0	0	0	x	******	******	12/5/2005	3992	0	0	0	262933.4739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997	284389.9414	148145.0424	0	0	0	0	0	0	0	0	236877.4443	0	0	0	0	0	0	0	0	x	******	******	12/6/2005	3993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997.999	284389.9414	148145.0424	0	0	0	0	0	0	0	0	236877.4443	0	0	0	0	0	0	0	0	x	******	******	12/7/2005	3994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1998	283974.0236	249721.9659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	12/8/2005	3995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1998.999	283974.0236	249721.9659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	12/9/2005	3996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1999	284854.7908	255253.6732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	12/10/2005	3997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1999.999	284854.7908	255253.6732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	12/11/2005	3998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2000	286200.4073	255862.8706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	12/12/2005	3999	0	0	0	0	0	0	0	0	0	0	954.1644628	0	0	0	0	0	0	0	0
2000.999	286200.4073	255862.8706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	12/13/2005	4000	0	0	0	194698.4819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2001	286200.4073	256315.487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	12/14/2005	4001	0	0	0	303350.9019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2001.999	286200.4073	256315.487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	12/15/2005	4002	0	0	0	179872.2341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2002	262933.4739	255544.8157	0	0	0	0	0	0	0	0	215983.6892	0	0	0	0	0	0	0	0	x	******	******	12/16/2005	4003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2002.999	262933.4739	255544.8157	0	0	0	0	0	0	0	0	215983.6892	0	0	0	0	0	0	0	0	x	******	******	12/17/2005	4004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2003	0	254363.1197	0	0	0	0	0	0	0	0	147259.3821	0	0	0	0	0	0	0	0	x	******	******	12/18/2005	4005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2003.999	0	254363.1197	0	0	0	0	0	0	0	0	147259.3821	0	0	0	0	0	0	0	0	x	******	******	12/19/2005	4006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	702.1671816	0	0	0	0
2004	0	202378.2826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	12/20/2005	4007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
